ies,siglies,orgacad,catadm,curso,area,modalidade,municipio,Nci,Ncp,enade,N,fracN,idd,cpc,cpcf,ano
2408,ESAMC,Faculdade,Privada com fins lucrativos,1121604,87,Educação Presencial,3548500,16,13,2.492900752,9,0.692307692,0.945162934,1.892247915,2,2018
2408,ESAMC,Faculdade,Privada com fins lucrativos,1121606,84,Educação Presencial,3548500,2,0,,0,0.0,0.0,,SC,2018
12338,FACSALLE,Faculdade,Privada sem fins lucrativos,1121670,1,Educação Presencial,4307807,7,7,2.754768503,3,0.428571429,-1.341016692,2.219699645,3,2018
3151,UNOCHAPECÓ,Universidade,Privada sem fins lucrativos,1121738,26,Educação Presencial,4204202,32,27,2.293637244,24,0.888888889,0.568186569,2.693184537,3,2018
1226,IESACRE,Faculdade,Privada com fins lucrativos,1121801,86,Educação Presencial,1200401,19,19,3.001507419,18,0.947368421,1.021581689,3.617161373,4,2018
12338,FACSALLE,Faculdade,Privada sem fins lucrativos,1122127,87,Educação Presencial,4307807,5,4,4.620704769,1,0.25,0.0,3.50751224,4,2018
12338,FACSALLE,Faculdade,Privada sem fins lucrativos,1122128,85,Educação Presencial,4307807,13,12,2.187971795,4,0.333333333,5.295647015,2.674704564,3,2018
13784,FAPLAC,Faculdade,Privada com fins lucrativos,1122131,1,Educação Presencial,5208004,14,5,2.44170763,4,0.8,0.926053801,2.769490482,3,2018
137,USC,Universidade,Privada sem fins lucrativos,1122134,83,Educação Presencial,3506003,14,13,4.268663034,10,0.769230769,5.974581275,4.284551294,5,2018
3333,0,Centro Universitário,Privada com fins lucrativos,1122184,1,Educação Presencial,4305108,7,5,4.367586083,3,0.6,5.553164978,4.077093568,5,2018
572,UFF,Universidade,Pública Federal,1122220,2,Educação Presencial,3306305,88,77,3.868448527,74,0.961038961,-1.557806115,2.9418565,3,2018
3368,UNIS-MG,Centro Universitário,Privada sem fins lucrativos,1122316,22,Educação Presencial,3170701,49,49,2.608692357,39,0.795918367,0.607355362,3.036131071,4,2018
15433,FACC-MT,Faculdade,Privada sem fins lucrativos,1122361,101,Educação Presencial,5108402,9,7,2.133790492,2,0.285714286,3.60844744,2.748093368,3,2018
1557,FUMEC,Universidade,Privada sem fins lucrativos,1123242,93,Educação Presencial,3106200,3,2,2.363107639,2,1.0,-6.040597726,2.246564095,3,2018
472,UNIGRANRIO,Universidade,Privada com fins lucrativos,1123286,1,Educação Presencial,3303500,52,44,2.644510781,30,0.681818182,0.176439838,3.130428101,4,2018
472,UNIGRANRIO,Universidade,Privada com fins lucrativos,1123291,38,Educação Presencial,3303500,21,19,3.415542052,10,0.526315789,1.513361752,3.664988196,4,2018
1494,0,Centro Universitário,Privada sem fins lucrativos,1123959,22,Educação Presencial,3205309,43,25,1.984525672,19,0.76,-1.180340899,2.755880491,3,2018
163,UNESA,Universidade,Privada com fins lucrativos,1124348,94,Educação a Distância,3304557,968,678,2.401671246,210,0.309734513,-0.187689959,2.617524717,3,2018
3985,SENACSP,Centro Universitário,Privada sem fins lucrativos,1124973,86,Educação Presencial,3550308,48,36,3.521911636,24,0.666666667,0.437602025,2.844716123,3,2018
3669,FARRP,Faculdade,Privada com fins lucrativos,1124976,38,Educação Presencial,2926608,12,11,0.364503017,4,0.363636364,-1.196798731,1.404073535,2,2018
2348,IESF,Faculdade,Privada com fins lucrativos,1125180,86,Educação Presencial,3530706,12,12,2.347946553,6,0.5,-2.521021993,2.679170593,3,2018
1758,FAINOR,Faculdade,Privada com fins lucrativos,1125258,83,Educação Presencial,2933307,43,11,3.124683077,11,1.0,-0.169992946,2.153766832,3,2018
572,UFF,Universidade,Pública Federal,1125326,100,Educação Presencial,3306305,27,24,4.129974542,23,0.958333333,2.199098996,3.957221543,5,2018
579,UFPB,Universidade,Pública Federal,1125642,106,Educação Presencial,2507507,30,24,3.015019078,22,0.916666667,0.61774186,3.333554857,4,2018
699,UNIR,Universidade,Pública Federal,1125764,100,Educação a Distância,1100338,86,45,1.264785855,16,0.355555556,-1.852669421,1.716173279,2,2018
1032,UNISAL,Centro Universitário,Privada sem fins lucrativos,1125777,86,Educação Presencial,3527207,15,13,2.892915778,5,0.384615385,-1.108832026,2.518422489,3,2018
586,UFRJ,Universidade,Pública Federal,1125881,22,Educação Presencial,3304557,54,46,3.522482671,43,0.934782609,-0.416916989,2.927420386,3,2018
163,UNESA,Universidade,Privada com fins lucrativos,1126004,38,Educação a Distância,3304557,554,430,1.943094173,174,0.404651163,-0.213310641,2.66946288,3,2018
2348,IESF,Faculdade,Privada com fins lucrativos,1126150,94,Educação Presencial,3530706,11,11,1.982650488,2,0.181818182,0.0,2.722810718,3,2018
8,UFV,Universidade,Pública Federal,1126514,1,Educação Presencial,3126000,57,50,4.008475543,48,0.96,0.420830917,3.163311716,4,2018
641,UNILASALLE,Universidade,Privada sem fins lucrativos,1126544,94,Educação Presencial,4304606,25,24,3.086234365,12,0.5,0.739649049,3.176075746,4,2018
571,UFPR,Universidade,Pública Federal,1126604,106,Educação Presencial,4106902,20,13,4.02778913,12,0.923076923,3.455869044,3.486152311,4,2018
717,UFCSPA,Universidade,Pública Federal,1126732,88,Educação Presencial,4314902,24,4,5.0,3,0.75,1.336569112,4.084954012,5,2018
579,UFPB,Universidade,Pública Federal,1126958,81,Educação Presencial,0,56,52,3.546230611,48,0.923076923,0.159122897,3.272525126,4,2018
13,UCS,Universidade,Privada sem fins lucrativos,1127100,22,Educação Presencial,4304408,5,5,3.64999251,4,0.8,3.91701592,3.380368178,4,2018
4786,IFTO,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127161,94,Educação Presencial,1718204,84,73,1.515926845,54,0.739726027,-0.187322204,2.300439731,3,2018
1,UFMT,Universidade,Pública Federal,1127343,1,Educação Presencial,5107602,29,23,2.793403636,21,0.913043478,-1.039439758,2.386106921,3,2018
14724,IFPR,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127370,22,Educação Presencial,4106902,53,45,2.863690342,34,0.755555556,0.392430527,2.78977199,3,2018
1820,IFPI,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127740,88,Educação Presencial,2211001,31,30,2.371735424,28,0.933333333,-1.345508004,2.489877669,3,2018
3165,IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127888,94,Educação Presencial,3170206,39,35,3.63716604,31,0.885714286,-0.243055683,3.065852264,4,2018
18759,UFCA,Universidade,Pública Federal,1127894,100,Educação Presencial,2307304,33,32,3.042420367,32,1.0,0.861742185,2.935060385,3,2018
634,UFPEL,Universidade,Pública Federal,1127951,85,Educação Presencial,4314407,33,21,2.630702145,17,0.80952381,-2.72045777,2.626102802,3,2018
601,IFRS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127980,94,Educação Presencial,4304606,39,32,3.712251983,23,0.71875,-0.218334978,3.030933249,4,2018
601,IFRS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127982,85,Educação Presencial,4313508,25,24,3.561782954,15,0.625,1.253372863,2.922368776,3,2018
14724,IFPR,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128153,106,Educação Presencial,4106902,21,19,2.504901601,14,0.736842105,0.271404914,2.506189335,3,2018
1810,IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128376,85,Educação Presencial,3510500,31,24,3.676959613,24,1.0,-1.038062839,2.703947356,3,2018
1811,IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128551,94,Educação Presencial,5201108,26,19,4.480947826,15,0.789473684,2.401241043,3.416342236,4,2018
1252,PROMOVE,Faculdade,Privada com fins lucrativos,1128556,84,Educação Presencial,3106200,8,6,3.149427046,5,0.833333333,0.039642165,3.42491823,4,2018
1388,ISES,Faculdade,Privada com fins lucrativos,1128671,1,Educação Presencial,3550308,42,33,2.088178608,20,0.606060606,-0.771562801,2.743245377,3,2018
591,UNIFESP,Universidade,Pública Federal,1128675,81,Educação Presencial,3534401,86,78,3.785596652,72,0.923076923,0.02760054,3.361924323,4,2018
591,UNIFESP,Universidade,Pública Federal,1128677,13,Educação Presencial,3534401,102,81,3.012188867,73,0.901234568,-0.12530576,3.272370962,4,2018
591,UNIFESP,Universidade,Pública Federal,1128678,22,Educação Presencial,3534401,86,80,4.524284298,78,0.975,-0.062628013,3.614075609,4,2018
591,UNIFESP,Universidade,Pública Federal,1128679,1,Educação Presencial,3534401,111,95,4.850764174,91,0.957894737,0.206914411,3.743321817,4,2018
1388,ISES,Faculdade,Privada com fins lucrativos,1128702,1,Educação Presencial,3550308,53,33,2.424600304,20,0.606060606,-0.387597947,2.766108326,3,2018
626,UNICNEC,Centro Universitário,Privada sem fins lucrativos,1128964,86,Educação a Distância,4104204,171,110,2.265568298,23,0.209090909,-1.616892781,2.371330786,3,2018
626,UNICNEC,Centro Universitário,Privada sem fins lucrativos,1128965,85,Educação a Distância,4307906,243,187,2.505329894,44,0.235294118,-0.161441165,2.55262133,3,2018
626,UNICNEC,Centro Universitário,Privada sem fins lucrativos,1128966,101,Educação a Distância,3302700,26,16,2.846124997,6,0.375,-2.466234914,2.55551494,3,2018
1805,UNIFG,Centro Universitário,Privada com fins lucrativos,1129004,94,Educação Presencial,2607901,43,31,2.464106434,22,0.709677419,-0.325370449,2.639353243,3,2018
3099,FPB,Faculdade,Privada com fins lucrativos,1129071,88,Educação Presencial,2507507,104,83,2.557301921,49,0.590361446,0.065745808,2.699804565,3,2018
1810,IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1129104,86,Educação Presencial,3551702,35,32,4.12924476,31,0.96875,1.071314891,3.296995403,4,2018
4810,AMF,Faculdade,Privada com fins lucrativos,1129140,2,Educação Presencial,4315503,23,22,2.924306409,18,0.818181818,0.941854547,3.33651137,4,2018
3099,FPB,Faculdade,Privada com fins lucrativos,1129255,94,Educação Presencial,2507507,18,14,1.854292376,7,0.5,-0.793070424,2.974180112,4,2018
13,UCS,Universidade,Privada sem fins lucrativos,1129532,85,Educação Presencial,4304408,2,1,,0,0.0,0.0,,SC,2018
13,UCS,Universidade,Privada sem fins lucrativos,1129533,86,Educação Presencial,4307906,5,5,2.107150458,2,0.4,-1.732946384,2.273783929,3,2018
1082,IFRN,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1129882,106,Educação Presencial,2408102,56,44,3.492557727,44,1.0,-0.052437832,2.9371041,3,2018
1196,UNICESUMAR,Centro Universitário,Privada com fins lucrativos,1130003,94,Educação Presencial,4115200,3,0,,0,0.0,0.0,,SC,2018
4153,UNINABUCO RECIFE,Centro Universitário,Privada com fins lucrativos,1130036,38,Educação Presencial,2611606,54,40,1.984611385,27,0.675,-0.072631857,2.878563785,3,2018
1854,CLARETIANORC,Faculdade,Privada sem fins lucrativos,1130126,102,Educação Presencial,3543907,23,18,2.003540648,15,0.833333333,-0.768223301,2.25267024,3,2018
585,UFSC,Universidade,Pública Federal,1130129,1,Educação a Distância,4208302,40,26,2.950537921,4,0.153846154,0.0,3.379483674,4,2018
1185,UNIJORGE,Centro Universitário,Privada com fins lucrativos,1130174,86,Educação Presencial,2927408,87,70,2.094794397,44,0.628571429,-0.267040433,3.002209927,4,2018
143,UNIUBE,Universidade,Privada sem fins lucrativos,1130187,86,Educação Presencial,3170107,37,30,2.814893499,19,0.633333333,1.470815385,2.860849645,3,2018
2835,UNINASSAU,Centro Universitário,Privada com fins lucrativos,1130259,94,Educação Presencial,2611606,51,9,2.416422883,4,0.444444444,0.583166071,2.721139362,3,2018
1561,ESAMC,Faculdade,Privada com fins lucrativos,1130263,102,Educação Presencial,3552205,4,4,0.244879518,2,0.5,-0.588164991,1.9457847,3,2018
1561,ESAMC,Faculdade,Privada com fins lucrativos,1130265,105,Educação Presencial,3552205,6,6,2.684871321,4,0.666666667,-0.55182524,2.504673902,3,2018
4169,ESTÁCIO CARAPICUÍBA,Faculdade,Privada com fins lucrativos,1130272,2,Educação Presencial,3510609,139,124,1.180872263,56,0.451612903,-0.67738165,2.167161873,3,2018
165,UVA,Universidade,Privada com fins lucrativos,1130320,85,Educação a Distância,3300704,28,23,2.122269588,4,0.173913043,0.0,2.642577484,3,2018
4699,FAN,Faculdade,Privada com fins lucrativos,1130457,22,Educação Presencial,5208707,4,4,1.660608179,2,0.5,0.434316513,2.828926559,3,2018
4077,FAQI,Faculdade,Privada com fins lucrativos,1130462,93,Educação a Distância,4314902,9,4,0.091800636,1,0.25,0.0,1.59641362,2,2018
344,UNA,Centro Universitário,Privada com fins lucrativos,1130614,1,Educação Presencial,3106200,80,44,3.220759216,30,0.681818182,1.496462263,2.824926081,3,2018
466,UAM,Universidade,Privada com fins lucrativos,1131042,94,Educação a Distância,3167202,62,39,1.594406156,11,0.282051282,-12.524494,1.867742883,2,2018
466,UAM,Universidade,Privada com fins lucrativos,1131619,102,Educação a Distância,3518800,77,31,2.45237171,6,0.193548387,0.0,2.889704925,3,2018
383,UNAMA,Universidade,Privada com fins lucrativos,1131646,103,Educação Presencial,1501402,27,20,2.011066557,12,0.6,-0.406429903,2.67540199,3,2018
3268,FMT,Faculdade,Privada com fins lucrativos,1131730,94,Educação Presencial,2913606,5,5,2.702211949,3,0.6,5.083887226,2.938259258,3,2018
576,UFJF,Universidade,Pública Federal,1132074,22,Educação Presencial,3136702,100,93,4.212752749,87,0.935483871,-0.096408368,3.150950053,4,2018
1388,ISES,Faculdade,Privada com fins lucrativos,1132193,87,Educação Presencial,3550308,15,14,2.092983417,6,0.428571429,-5.51244062,2.371025163,3,2018
322,UNIP,Universidade,Privada com fins lucrativos,1132199,94,Educação a Distância,3148004,272,203,2.074279353,49,0.24137931,-0.392489518,2.475412313,3,2018
3804,SENAC/RS,Faculdade,Privada sem fins lucrativos,1132248,102,Educação Presencial,4314902,6,6,4.098532495,2,0.333333333,0.810359509,3.731071176,4,2018
466,UAM,Universidade,Privada com fins lucrativos,1132318,105,Educação a Distância,3167202,43,28,3.505971305,10,0.357142857,-2.968485273,2.518514711,3,2018
466,UAM,Universidade,Privada com fins lucrativos,1132319,93,Educação a Distância,3550308,229,129,2.877560534,31,0.240310078,0.22344549,2.740204355,3,2018
496,UNIFRAN,Universidade,Privada com fins lucrativos,1132362,87,Educação a Distância,3516200,35,30,2.384624726,6,0.2,-5.42908445,2.452763499,3,2018
496,UNIFRAN,Universidade,Privada com fins lucrativos,1132366,85,Educação a Distância,4314902,77,63,1.958444427,18,0.285714286,-0.276361067,2.921387466,3,2018
466,UAM,Universidade,Privada com fins lucrativos,1132448,22,Educação a Distância,3550308,291,189,3.410413701,24,0.126984127,0.0,3.472727397,4,2018
387,UCDB,Universidade,Privada sem fins lucrativos,1132491,86,Educação a Distância,5300108,17,10,0.848448024,3,0.3,-5.532806973,2.313230424,3,2018
1864,FABE,Faculdade,Privada sem fins lucrativos,1132770,86,Educação Presencial,4311809,15,14,1.486233109,9,0.642857143,0.462478038,2.904609784,3,2018
34,FATEC-SP,Faculdade,Pública Estadual,1132779,85,Educação a Distância,3507506,597,497,4.242051444,112,0.225352113,-0.088057241,2.822883248,3,2018
3099,FPB,Faculdade,Privada com fins lucrativos,1132808,38,Educação Presencial,2507507,64,57,1.878285445,50,0.877192982,-0.136032272,2.606486712,3,2018
905,FACEPD,Faculdade,Privada sem fins lucrativos,1132810,2,Educação Presencial,3550308,14,13,3.3405703,6,0.461538462,6.070675341,3.918730838,4,2018
15562,FBC,Faculdade,Privada sem fins lucrativos,1132907,101,Educação Presencial,2304202,15,11,2.262262155,5,0.454545455,0.497959005,2.496297335,3,2018
4118,UNINABUCO PAULISTA,Centro Universitário,Privada com fins lucrativos,1133038,94,Educação Presencial,2610707,30,23,1.874330686,14,0.608695652,-1.802642657,2.611979196,3,2018
20,UPF,Universidade,Privada sem fins lucrativos,1133188,102,Educação Presencial,4314100,11,8,2.090087394,6,0.75,-0.488358044,2.034815734,3,2018
1030,0,Centro Universitário,Privada com fins lucrativos,1133600,1,Educação Presencial,3304557,68,61,3.590849148,46,0.754098361,-0.369783166,3.22827369,4,2018
1030,0,Centro Universitário,Privada com fins lucrativos,1133601,81,Educação Presencial,3304557,41,37,2.752707249,33,0.891891892,-1.045114328,2.638016241,3,2018
448,UNIRITTER,Centro Universitário,Privada com fins lucrativos,1133632,81,Educação Presencial,4314902,50,43,2.699233531,30,0.697674419,0.304701875,2.769672929,3,2018
1504,UNINASSAU MACEIÓ,Centro Universitário,Privada sem fins lucrativos,1133888,88,Educação Presencial,2704302,96,38,2.178790266,20,0.526315789,-2.290025031,2.21673856,3,2018
1077,0,Centro Universitário,Privada com fins lucrativos,1134299,94,Educação Presencial,2611606,42,29,2.261259089,17,0.586206897,0.261040424,2.56505214,3,2018
1077,0,Centro Universitário,Privada com fins lucrativos,1134301,22,Educação Presencial,2611606,44,38,2.042224535,30,0.789473684,-0.250058515,2.425606505,3,2018
176,UCB,Universidade,Privada sem fins lucrativos,1134429,86,Educação Presencial,3304557,9,6,2.542905838,3,0.5,-9.90349703,1.813243849,2,2018
57,UEM,Universidade,Pública Estadual,1134434,100,Educação a Distância,4105607,100,88,0.160515918,21,0.238636364,-1.390637501,2.35457769,3,2018
176,UCB,Universidade,Privada sem fins lucrativos,1134463,85,Educação Presencial,3304557,12,12,2.113685652,3,0.25,2.855956523,2.717145707,3,2018
14,UNISINOS,Universidade,Privada sem fins lucrativos,1134486,87,Educação a Distância,4314902,30,19,3.424245965,3,0.157894737,0.0,3.548687653,4,2018
1677,FAESPI,Faculdade,Privada com fins lucrativos,1134547,1,Educação Presencial,2211001,8,7,1.893758502,6,0.857142857,-2.416506134,2.018169671,3,2018
438,FFCL,Faculdade,Privada sem fins lucrativos,1134615,22,Educação Presencial,3524105,41,24,2.082046883,17,0.708333333,0.609280311,2.409314468,3,2018
3012,FAJOPA,Faculdade,Privada sem fins lucrativos,1134737,101,Educação a Distância,3529005,55,41,2.799726438,2,0.048780488,0.0,2.856227256,3,2018
2827,FAEPI,Faculdade,Privada sem fins lucrativos,1135011,38,Educação Presencial,2211001,64,59,1.104645939,36,0.610169492,-0.724321674,2.593906159,3,2018
793,ESTÁCIO SÃO PAULO,Centro Universitário,Privada com fins lucrativos,1135059,88,Educação Presencial,3550308,48,33,2.267169853,13,0.393939394,-1.165229745,2.049430473,3,2018
1490,FAJ,Centro Universitário,Privada com fins lucrativos,1135199,88,Educação Presencial,3524709,15,13,3.126630726,11,0.846153846,0.24012706,2.906939905,3,2018
3456,POLICAMP,Faculdade,Privada com fins lucrativos,1135201,88,Educação Presencial,3509502,9,8,2.234742994,4,0.5,1.512124642,2.715396015,3,2018
