ies,orgacad,catadm,curso,area,municipio,Nci,Ncp,enade,N,fracN,idd,cpc,cpcf,ano,adm
3866,Faculdade,Privada,85654,1,5208707,24,14,0.8379150032997131,7.0,0.5,-4.2648234367370605,1.561392657550072,2,2015,priv
3867,Faculdade,Privada,86582,1,5300108,17,17,2.956348419189453,10.0,0.5882353186607361,2.3652760982513428,3.44327602289087,4,2015,priv
3875,Centro Universitário,Privada,10337,1,3128709,72,67,1.899282693862915,49.0,0.7313432693481445,-0.34887152910232544,3.02528924645448,4,2015,priv
3876,Faculdade,Privada,5000944,1,3304557,26,20,2.3655014038085938,4.0,0.20000000298023224,-2.1900599002838135,2.5164546913728234,3,2015,priv
3877,Faculdade,Privada,98221,1,5200258,13,12,1.617000699043274,5.0,0.4166666567325592,2.49328875541687,3.075032753030648,4,2015,priv
3878,Faculdade,Privada,96983,1,4314902,18,17,3.7455344200134277,5.0,0.29411765933036804,4.331024646759033,3.6433721220625643,4,2015,priv
3879,Faculdade,Privada,100230,1,2504009,152,138,2.280167579650879,104.0,0.7536231875419617,0.15632107853889465,2.8711418184780455,3,2015,priv
3881,Faculdade,Privada,99507,1,2613909,67,54,1.7489299774169922,45.0,0.8333333134651184,-0.034126244485378265,2.075543707841484,3,2015,priv
3921,Faculdade,Privada,91093,1,2919553,13,12,3.8329882621765137,5.0,0.4166666567325592,8.347865104675293,3.4135649807790673,4,2015,priv
3930,Faculdade,Privada,94458,1,2208007,26,19,2.5338945388793945,18.0,0.9473684430122375,1.034576416015625,3.12917955500582,4,2015,priv
3936,Faculdade,Privada,90867,1,3526902,116,52,2.1301536560058594,32.0,0.6153846383094788,-0.09287326782941818,2.494025207894711,3,2015,priv
3937,Faculdade,Privada,96959,1,3520509,162,65,1.2929182052612305,25.0,0.38461539149284363,-1.3001374006271362,1.9678234311350007,3,2015,priv
3939,Faculdade,Privada,100160,1,5210406,17,16,1.1889482736587524,10.0,0.625,-1.446950078010559,1.751408923294966,2,2015,priv
3940,Faculdade,Privada,96945,1,3554003,42,41,1.6707403659820557,20.0,0.4878048896789551,-0.9481703042984009,1.8445697001782746,2,2015,priv
3954,Faculdade,Privada,62322,1,3145604,31,31,2.653430461883545,16.0,0.5161290168762207,1.1022815704345703,2.7601469811480195,3,2015,priv
3955,Faculdade,Privada,60082,1,3115300,39,37,3.124924659729004,19.0,0.5135135054588318,2.104192018508911,3.2885990390863653,4,2015,priv
3966,Centro Universitário,Privada,11697,1,3113404,25,24,2.254176139831543,18.0,0.75,0.4761238396167755,2.9698544524757837,4,2015,priv
3974,Universidade,Estadual,4072,1,5218805,50,39,2.383821964263916,19.0,0.4871794879436493,1.7706629037857056,3.3969303912918685,4,2015,pub
3974,Universidade,Estadual,1187857,1,5204409,16,15,0.4063185453414917,5.0,0.3333333432674408,-6.837071418762207,,Curso não reconhecido até 31/12/2015,2015,pub
3979,Faculdade,Privada,1106313,1,3506003,101,92,1.7203811407089233,23.0,0.25,-0.05960417166352272,,Curso não reconhecido até 31/12/2015,2015,priv
3980,Faculdade,Privada,5000270,1,5300108,47,43,1.5536632537841797,25.0,0.5813953280448914,-0.5411043763160706,2.2760159437123453,3,2015,priv
3983,Centro Universitário,Privada,38907,1,3126109,35,25,2.5056774616241455,20.0,0.800000011920929,-0.8646915555000305,2.3380379428917326,3,2015,priv
3984,Universidade,Federal,74064,1,2611101,62,54,3.9563653469085693,32.0,0.5925925970077515,1.2273751497268677,2.965256793326068,4,2015,pub
3985,Centro Universitário,Privada,86974,1,3550308,175,151,2.9997286796569824,80.0,0.5298013091087341,0.11180492490530014,3.028374230803497,4,2015,priv
3992,Faculdade,Privada,110604,1,5300108,28,24,1.688789963722229,18.0,0.75,-0.13726592063903809,,Curso não reconhecido até 31/12/2015,2015,priv
3992,Faculdade,Privada,118796,1,5300108,22,21,0.4016878604888916,10.0,0.4761904776096344,-1.2421596050262451,1.7025590896123484,2,2015,priv
3996,Faculdade,Privada,94495,1,2611606,40,39,2.1096324920654297,26.0,0.6666666865348816,-1.0008442401885986,2.092113142247889,3,2015,priv
4000,Faculdade,Privada,104786,1,3529005,26,24,2.6742265224456787,10.0,0.4166666567325592,3.077136278152466,3.6107594729558707,4,2015,priv
4007,Faculdade,Privada,92057,1,3539301,17,17,2.10783314704895,5.0,0.29411765933036804,1.3556311130523682,2.56928572226494,3,2015,priv
4010,Centro Universitário,Privada,74816,1,4314902,94,79,2.942061424255371,40.0,0.5063291192054749,-0.5959172248840332,2.4437566738677576,3,2015,priv
4010,Centro Universitário,Privada,74904,1,4314902,34,18,1.1387625932693481,3.0,0.1666666716337204,,1.7457509260998445,2,2015,priv
4013,Faculdade,Privada,96977,1,3543907,50,27,2.2974917888641357,11.0,0.40740740299224854,0.23164576292037964,2.579633349805399,3,2015,priv
4017,Centro Universitário,Privada,8046,1,3525904,142,123,2.1732168197631836,52.0,0.42276424169540405,0.1859184056520462,2.328322510261109,3,2015,priv
4028,Faculdade,Privada,98212,1,3522208,29,29,1.4452170133590698,16.0,0.5517241358757019,-0.44915542006492615,2.132451847895019,3,2015,priv
4029,Faculdade,Privada,116988,1,3545803,22,21,2.7002177238464355,8.0,0.380952388048172,2.3997225761413574,3.1300621478472506,4,2015,priv
4045,Faculdade,Privada,1075750,1,4106902,9,9,1.8851759433746338,4.0,0.4444444477558136,-3.8588712215423584,2.001017807881654,3,2015,priv
4059,Faculdade,Privada,116864,1,3549409,34,34,1.9953957796096802,9.0,0.2647058963775635,-0.2919370234012604,1.8616015809689193,2,2015,priv
4093,Faculdade,Privada,118964,1,4106902,13,13,2.8935322761535645,8.0,0.6153846383094788,-0.36104080080986023,3.4696515818591176,4,2015,priv
4098,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,1168654,1,4317202,19,19,4.219128608703613,14.0,0.7368420958518982,2.208838939666748,,Curso não reconhecido até 31/12/2015,2015,pub
4104,Faculdade,Privada,90855,1,3550308,9,9,5.0,3.0,0.3333333432674408,10.693624496459961,4.2071088556426846,5,2015,priv
4113,Faculdade,Privada,108456,1,5205406,41,35,2.357428550720215,22.0,0.6285714507102966,1.0273635387420654,3.3178389917767532,4,2015,priv
4118,Faculdade,Privada,103870,1,2610707,321,254,1.4870506525039673,123.0,0.4842519760131836,-0.2081490457057953,2.396929600148777,3,2015,priv
4121,Faculdade,Privada,112700,1,2800308,14,12,2.344536304473877,7.0,0.5833333134651184,-2.7136504650115967,2.5102588536906114,3,2015,priv
4126,Faculdade,Privada,117758,1,5100201,20,19,2.484631061553955,12.0,0.6315789222717285,-0.8583070635795593,2.0948356682434066,3,2015,priv
4138,Faculdade,Privada,90881,1,3545803,103,57,2.3846988677978516,31.0,0.5438596606254578,0.38510459661483765,2.7761956714482934,3,2015,priv
4141,Faculdade,Privada,90907,1,3554102,311,171,1.4038112163543701,74.0,0.4327485263347626,-0.8076322674751282,2.2656997962877727,3,2015,priv
4153,Faculdade,Privada,107411,1,2611606,705,420,1.6436363458633423,237.0,0.5642856955528259,-0.08726822584867477,2.4813318234649455,3,2015,priv
4157,Faculdade,Privada,100870,1,4214805,63,41,1.8622784614562988,27.0,0.6585366129875183,0.23736628890037537,1.9423342173586302,2,2015,priv
4163,Centro Universitário,Privada,47791,1,4211702,59,49,2.508129119873047,13.0,0.26530611515045166,1.5473558902740479,2.763452919879249,3,2015,priv
4163,Centro Universitário,Privada,121113,1,4204251,1,0,,,,,,SC,2015,priv
4169,Faculdade,Privada,90914,1,3510609,285,213,1.5457764863967896,105.0,0.49295774102211,-0.10024736821651459,2.3285379288765986,3,2015,priv
4185,Faculdade,Privada,1101124,1,3537602,9,9,1.4843262434005737,3.0,0.3333333432674408,-2.0883660316467285,1.9481576989571194,3,2015,priv
4201,Faculdade,Privada,109225,1,2507507,45,27,1.6142206192016602,14.0,0.5185185074806213,-1.2814404964447021,2.434620454702278,3,2015,priv
4218,Faculdade,Privada,15655,1,3149309,50,50,2.3298892974853516,25.0,0.5,-0.3389701843261719,2.4928090168287276,3,2015,priv
4255,Faculdade,Privada,18805,1,1100049,18,18,2.6750059127807617,15.0,0.8333333134651184,0.5105553269386292,2.938156546764384,3,2015,priv
4256,Faculdade,Privada,1111999,1,3143302,91,84,2.433868169784546,58.0,0.6904761791229248,0.09470661729574203,3.264182310557416,4,2015,priv
4259,Faculdade,Privada,94497,1,5210000,18,18,0.9143016338348389,15.0,0.8333333134651184,-1.5734471082687378,1.7928479447235104,2,2015,priv
4277,Faculdade,Privada,104254,1,1302603,175,114,1.6756336688995361,62.0,0.5438596606254578,-0.032883379608392715,2.6688637375186435,3,2015,priv
4289,Faculdade,Privada,99670,1,3171808,3,3,0.6897615194320679,1.0,0.3333333432674408,,1.4197194710711072,2,2015,priv
4293,Faculdade,Privada,91121,1,3554508,39,36,2.1523265838623047,22.0,0.6111111044883728,0.04717852175235748,2.53200456236339,3,2015,priv
4329,Faculdade,Privada,113639,1,3106200,56,46,1.9272444248199463,20.0,0.43478259444236755,0.07759597152471542,1.8774798556131063,2,2015,priv
4356,Faculdade,Estadual,84530,1,2610004,27,23,1.5278979539871216,14.0,0.6086956262588501,-1.5859543085098267,,Curso não reconhecido até 31/12/2015,2015,pub
4362,Faculdade,Privada,92084,1,3106705,163,109,2.5729832649230957,71.0,0.6513761281967163,0.4300629198551178,2.6218291086154935,3,2015,priv
4367,Faculdade,Privada,1111377,1,2303709,69,67,1.7707782983779907,41.0,0.611940324306488,-0.7690828442573547,2.5987294827800227,3,2015,priv
4396,Centro Universitário,Estadual,17073,1,5213103,41,23,1.083092451095581,11.0,0.47826087474823,-2.3617677688598633,1.9904285786520848,3,2015,pub
4399,Faculdade,Privada,98009,1,2101400,55,37,1.1686499118804932,14.0,0.37837839126586914,-1.5861512422561646,1.7663344905680551,2,2015,priv
4411,Faculdade,Privada,104244,1,1100122,24,24,1.4003689289093018,13.0,0.5416666865348816,-1.2271881103515625,2.8697875341821857,3,2015,priv
4420,Faculdade,Privada,120313,1,2609600,22,18,3.188453197479248,12.0,0.6666666865348816,0.3752627968788147,2.7675172383235305,3,2015,priv
4428,Faculdade,Estadual,121385,1,3302403,75,62,3.2966573238372803,34.0,0.5483871102333069,-0.2263181507587433,2.6700920902490544,3,2015,pub
4429,Faculdade,Privada,1076656,1,5002704,6,6,3.364717960357666,5.0,0.8333333134651184,0.4500187933444977,,Curso não reconhecido até 31/12/2015,2015,priv
4442,Faculdade,Privada,90861,1,3518800,146,132,2.2885918617248535,54.0,0.40909090638160706,0.6754745244979858,2.2362724214394736,3,2015,priv
4443,Faculdade,Privada,102051,1,4310207,10,10,3.7094361782073975,5.0,0.5,4.430416107177734,3.373753337135612,4,2015,priv
4450,Faculdade,Privada,105494,1,1501402,77,73,2.2956676483154297,45.0,0.6164383292198181,0.6639923453330994,3.2718072285567783,4,2015,priv
4452,Faculdade,Privada,100652,1,1504208,55,39,1.7842543125152588,17.0,0.43589743971824646,-1.0413237810134888,2.0686477089456687,3,2015,priv
4504,Universidade,Federal,21540,1,5003702,78,71,3.2585458755493164,30.0,0.4225352108478546,-0.5560013055801392,2.8179690574782983,3,2015,pub
4518,Faculdade,Privada,119787,1,4212106,11,11,2.7694411277770996,7.0,0.6363636255264282,0.16113287210464478,2.6109017194378525,3,2015,priv
4522,Centro Universitário,Privada,8209,1,3527108,47,46,2.143674612045288,31.0,0.6739130616188049,-0.39771533012390137,2.6545851260525466,3,2015,priv
4522,Centro Universitário,Privada,65335,1,3502804,44,42,1.9568393230438232,31.0,0.738095223903656,-0.45438069105148315,3.0102286001630825,4,2015,priv
4530,Centro Universitário,Privada,92927,1,2704302,85,62,2.239595651626587,35.0,0.5645161271095276,-0.03315684199333191,2.8449490471518812,3,2015,priv
4531,Faculdade,Privada,17889,1,2904902,42,39,2.3005211353302,22.0,0.5641025900840759,0.9450350403785706,2.572288016906391,3,2015,priv
4533,Faculdade,Privada,119785,1,2503704,33,28,1.4771661758422852,23.0,0.8214285969734192,-0.21118581295013428,2.2742249916352693,3,2015,priv
4566,Faculdade,Privada,101624,1,2408102,37,34,2.4499435424804688,15.0,0.44117647409439087,0.5092126131057739,2.970358367199923,4,2015,priv
4584,Faculdade,Privada,1100010,1,4106902,28,25,1.811506748199463,8.0,0.3199999928474426,-6.695856094360352,1.3038121000864906,2,2015,priv
4586,Faculdade,Privada,118344,1,5218003,22,22,2.1026980876922607,15.0,0.6818181872367859,1.733460545539856,3.0518936883204493,4,2015,priv
4588,Faculdade,Privada,116952,1,5300108,59,49,0.9165170192718506,21.0,0.4285714328289032,-1.5239596366882324,1.676144589624375,2,2015,priv
4596,Faculdade,Privada,98017,1,3543402,51,48,2.274606704711914,23.0,0.4791666567325592,-0.5911250114440918,2.672722133395432,3,2015,priv
4597,Faculdade,Privada,98021,1,3557105,62,58,1.773928165435791,26.0,0.4482758641242981,-0.8220983147621155,1.8352438666043902,2,2015,priv
4597,Faculdade,Privada,1140279,1,3557105,17,17,0.9941339492797852,3.0,0.1764705926179886,,,Curso não reconhecido até 31/12/2015,2015,priv
4598,Faculdade,Privada,98019,1,3525904,39,35,1.9770092964172363,17.0,0.48571428656578064,-0.9604130983352661,1.9853952184006172,3,2015,priv
4616,Faculdade,Privada,115184,1,4305108,82,57,2.047738552093506,22.0,0.38596490025520325,-0.395458847284317,2.2016587382812465,3,2015,priv
4632,Faculdade,Privada,98173,1,4305108,107,104,1.5245710611343384,7.0,0.06730769574642181,,2.5396239246871213,3,2015,priv
4633,Faculdade,Privada,117760,1,4314100,6,4,0.9214536547660828,2.0,0.5,-11.317048072814941,1.8109378700440482,2,2015,priv
4652,Faculdade,Privada,112932,1,3549904,322,140,2.0254924297332764,68.0,0.48571428656578064,-0.18783919513225555,2.4483044857426326,3,2015,priv
4655,Faculdade,Privada,104848,1,3552205,126,84,1.6258081197738647,54.0,0.6428571343421936,-0.39642420411109924,2.0619986447759904,3,2015,priv
4656,Faculdade,Privada,104834,1,3538709,164,90,1.4101356267929077,51.0,0.5666666626930237,-0.6156346797943115,2.146337529957206,3,2015,priv
4661,Faculdade,Privada,113667,1,4118006,38,30,1.2467142343521118,18.0,0.6000000238418579,-0.8664041757583618,2.2116848113701493,3,2015,priv
4669,Faculdade,Privada,107830,1,5208707,78,36,2.25290846824646,18.0,0.5,-0.3560734987258911,2.8452109662000393,3,2015,priv
4674,Faculdade,Privada,117608,1,4213500,27,25,1.8534117937088013,7.0,0.2800000011920929,-0.24792292714118958,,Curso não reconhecido até 31/12/2015,2015,priv
4681,Faculdade,Privada,117623,1,3550308,46,41,1.0679574012756348,16.0,0.39024388790130615,0.4896777868270874,2.1751881765768166,3,2015,priv
4699,Faculdade,Privada,117606,1,5208707,8,8,1.7836819887161255,1.0,0.125,,2.4767804280923618,3,2015,priv
4700,Faculdade,Privada,104192,1,2611606,17,16,4.86457633972168,13.0,0.8125,3.0626907348632812,3.6655105654089457,4,2015,priv
4722,Faculdade,Privada,90420,1,3136702,29,28,4.835299015045166,17.0,0.6071428656578064,4.733623027801514,3.6689049539181395,4,2015,priv
4724,Faculdade,Privada,96995,1,3513405,33,31,1.6960835456848145,17.0,0.5483871102333069,-0.7948482036590576,2.5631793878022138,3,2015,priv
4729,Faculdade,Privada,118346,1,3304300,30,29,2.1131234169006348,18.0,0.6206896305084229,-2.3253912925720215,1.830992017770042,2,2015,priv
4742,Faculdade,Privada,114618,1,2609600,36,36,1.5824693441390991,22.0,0.6111111044883728,-1.001922845840454,2.185522900266088,3,2015,priv
4756,Centro Universitário,Estadual,96870,1,4216602,88,81,3.0243306159973145,33.0,0.40740740299224854,0.09333043545484543,2.5397272054168454,3,2015,pub
4766,Faculdade,Privada,1068941,1,3118601,45,42,3.206381320953369,21.0,0.5,2.0897717475891113,3.5915301811126117,4,2015,priv
4773,Faculdade,Privada,110339,1,3106200,27,25,4.6928582191467285,15.0,0.6000000238418579,1.9570082426071167,2.8676202170829552,3,2015,priv
4786,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,1184730,1,1716109,19,19,3.305931806564331,12.0,0.6315789222717285,1.0097806453704834,2.699170153534767,3,2015,pub
4793,Faculdade,Privada,47627,1,3523206,20,19,2.890842914581299,12.0,0.6315789222717285,0.9079143404960632,2.468339400036012,3,2015,priv
4810,Faculdade,Privada,108118,1,4315503,19,19,2.738269805908203,9.0,0.4736842215061188,0.6966232657432556,2.667438071938543,3,2015,priv
4821,Faculdade,Privada,111074,1,3143302,88,79,2.274899482727051,44.0,0.5569620132446289,0.26206424832344055,2.5662553397144205,3,2015,priv
4826,Faculdade,Privada,52013,1,3509502,227,129,1.5511502027511597,66.0,0.5116279125213623,-0.4555194079875946,2.0430410333991995,3,2015,priv
4826,Faculdade,Privada,91571,1,3509502,164,78,1.9121471643447876,34.0,0.43589743971824646,-0.6902662515640259,2.280862736678955,3,2015,priv
4826,Faculdade,Privada,91587,1,3509502,85,43,1.6373913288116455,16.0,0.3720930218696594,-1.814802646636963,1.8687394526856531,2,2015,priv
4826,Faculdade,Privada,112710,1,3509502,155,88,1.7182117700576782,54.0,0.6136363744735718,-0.2988949716091156,2.2902945661110996,3,2015,priv
4846,Faculdade,Privada,107834,1,3140902,25,22,2.645297050476074,19.0,0.8636363744735718,1.1780556440353394,2.4919367489281004,3,2015,priv
4849,Faculdade,Privada,108721,1,1702109,49,48,1.6392608880996704,29.0,0.6041666865348816,0.09794184565544128,3.1297912988436014,4,2015,priv
4863,Faculdade,Privada,117248,1,3151800,220,150,2.5317537784576416,90.0,0.6000000238418579,0.17799970507621765,2.624862772995349,3,2015,priv
4865,Faculdade,Privada,114614,1,2111300,84,39,2.019042730331421,34.0,0.8717948794364929,-0.23817548155784607,2.3994876868402333,3,2015,priv
4873,Faculdade,Privada,1106274,1,3554102,30,25,1.7671504020690918,12.0,0.47999998927116394,-1.654327154159546,2.0277178280670594,3,2015,priv
4878,Faculdade,Privada,110355,1,3522208,67,44,1.5663375854492188,25.0,0.5681818127632141,-0.9430760145187378,,Curso não reconhecido até 31/12/2015,2015,priv
4915,Faculdade,Privada,104199,1,1502400,77,72,2.395400047302246,42.0,0.5833333134651184,0.17617088556289673,2.7721776248291587,3,2015,priv
4917,Faculdade,Privada,109472,1,3538709,13,11,3.522813320159912,4.0,0.3636363744735718,2.828352928161621,3.082172208621589,4,2015,priv
4922,Faculdade,Privada,116954,1,4108304,9,7,3.681549549102783,1.0,0.1428571492433548,,3.424971727658308,4,2015,priv
4943,Faculdade,Privada,112444,1,3548500,25,20,4.770501136779785,15.0,0.75,4.783380508422852,3.877685948249627,4,2015,priv
4962,Centro Universitário,Privada,20151,1,3167202,69,38,3.4395153522491455,22.0,0.5789473652839661,1.018944263458252,3.1403169080371094,4,2015,priv
4964,Faculdade,Privada,117964,1,2103000,22,19,1.9233498573303223,15.0,0.7894737124443054,0.5104564428329468,2.557331452534212,3,2015,priv
4969,Faculdade,Privada,117180,1,1721000,14,13,1.715359091758728,5.0,0.38461539149284363,0.41287660598754883,2.922213784682288,3,2015,priv
4983,Faculdade,Privada,114888,1,3549904,185,146,1.7923696041107178,72.0,0.4931506812572479,-0.7559905052185059,2.269417455239436,3,2015,priv
4995,Faculdade,Privada,115718,1,3550308,52,46,2.1738157272338867,19.0,0.41304346919059753,0.8673034906387329,2.4351579026847223,3,2015,priv
5023,Faculdade,Privada,114901,1,4317806,29,26,1.3820024728775024,17.0,0.6538461446762085,-1.1007628440856934,1.8184708021163016,2,2015,priv
5038,Faculdade,Privada,118844,1,1504208,51,41,0.8676300048828125,22.0,0.5365853905677795,-1.5880337953567505,1.243659780482621,2,2015,priv
5077,Universidade,Estadual,1185016,1,1400100,51,42,1.5947864055633545,19.0,0.4523809552192688,-0.14961399137973785,,Curso não reconhecido até 31/12/2015,2015,pub
5105,Faculdade,Privada,120125,1,3304557,97,91,1.9804348945617676,46.0,0.5054945349693298,-0.279874712228775,2.2367746826659425,3,2015,priv
5124,Faculdade,Privada,113226,1,3549805,100,92,1.5357987880706787,31.0,0.33695653080940247,-0.6542409062385559,,Curso não reconhecido até 31/12/2015,2015,priv
