area,nomarea,ies,nomies,ca,curso,N,enade,ce,ano
22,CIÊNCIAS CONTÁBEIS,2355,FACULDADE ANHANGUERA DE MATÃO,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1205520,4,0.637967849,1,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,1535,Faculdade de Pinhais,Privada sem fins lucrativos,1205526,16,2.735254379,3,2018
1,ADMINISTRAÇÃO,1487,CENTRO UNIVERSITÁRIO UNIDOM - BOSCO,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1205551,35,2.619446462,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,1173,FACULDADE ANHANGUERA DE BRASÍLIA,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1205553,31,0.87643244,1,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,4094,Faculdade Estácio da Paraíba,Privada com fins lucrativos,1205561,11,2.160993262,3,2018
84,TECNOLOGIA EM MARKETING,3998,INSTITUTO INFNET RIO DE JANEIRO,Privada com fins lucrativos,1205581,4,4.788942741,5,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,4086,FACULDADE DE TECNOLOGIA JARDIM,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1205596,1,,SC,2018
38,SERVIÇO SOCIAL,1264,CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE,Privada sem fins lucrativos,1205607,17,2.193750985,3,2018
84,TECNOLOGIA EM MARKETING,2198,FACULDADE MONTEIRO LOBATO,Privada sem fins lucrativos,1205703,8,0.84116401,1,2018
94,TECNOLOGIA EM LOGÍSTICA,2198,FACULDADE MONTEIRO LOBATO,Privada sem fins lucrativos,1205705,3,1.28645428,2,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,2198,FACULDADE MONTEIRO LOBATO,Privada sem fins lucrativos,1205707,7,3.190327069,4,2018
1,ADMINISTRAÇÃO,2133,"Faculdade de Ciências, Educação e Teologia do Norte do Brasil",Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1205710,6,1.707313732,2,2018
101,TEOLOGIA,1613,FACULDADE ADVENTISTA PARANAENSE,Privada sem fins lucrativos,1205725,40,1.864805151,2,2018
1,ADMINISTRAÇÃO,4495,FACULDADE ANHANGUERA JARAGUÁ DO SUL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1205760,14,2.692452163,3,2018
803,COMUNICAÇÃO SOCIAL - JORNALISMO,162,CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,1205781,13,2.124506849,3,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,14403,FACULDADE CESUMAR,Privada com fins lucrativos,1205782,11,3.523117326,4,2018
22,CIÊNCIAS CONTÁBEIS,2915,FACULDADE CIDADE DE PATOS DE MINAS,Privada sem fins lucrativos,1205794,12,1.559549889,2,2018
101,TEOLOGIA,2289,FACULDADE UNIÃO CULTURAL DO ESTADO DE SÃO PAULO,Privada sem fins lucrativos,1205870,32,2.046138563,3,2018
1,ADMINISTRAÇÃO,1107,Centro Universitário Estácio do Ceará,Privada com fins lucrativos,1205894,518,2.501516285,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,1107,Centro Universitário Estácio do Ceará,Privada com fins lucrativos,1205960,125,1.739409998,2,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,1042,UNIVERSIDADE POSITIVO,Privada com fins lucrativos,1205968,25,3.101054007,4,2018
87,TECNOLOGIA EM GESTÃO FINANCEIRA,1042,UNIVERSIDADE POSITIVO,Privada com fins lucrativos,1205969,26,3.315019521,4,2018
94,TECNOLOGIA EM LOGÍSTICA,1042,UNIVERSIDADE POSITIVO,Privada com fins lucrativos,1205971,27,4.320581102,5,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,1042,UNIVERSIDADE POSITIVO,Privada com fins lucrativos,1205972,24,3.147670175,4,2018
1,ADMINISTRAÇÃO,4502,FACULDADES INTEGRADAS CAMPO-GRANDENSES,Privada sem fins lucrativos,1206097,27,1.844550625,2,2018
84,TECNOLOGIA EM MARKETING,1107,Centro Universitário Estácio do Ceará,Privada com fins lucrativos,1206118,46,3.020516963,4,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,1107,Centro Universitário Estácio do Ceará,Privada com fins lucrativos,1206129,39,2.315844723,3,2018
84,TECNOLOGIA EM MARKETING,2147,Centro Universitário CEUNI - FAMETRO,Privada com fins lucrativos,1206130,31,2.081979603,3,2018
84,TECNOLOGIA EM MARKETING,1309,Faculdade Projeção de Taguatinga Norte,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1206150,2,3.451450176,4,2018
26,DESIGN,823,UNIVERSIDADE DO CEUMA - UNICEUMA,Privada sem fins lucrativos,1206201,142,1.795092657,2,2018
1,ADMINISTRAÇÃO,17854,FACULDADE CAPITAL FEDERAL,Privada com fins lucrativos,1206347,17,1.581553954,2,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,17854,FACULDADE CAPITAL FEDERAL,Privada com fins lucrativos,1206350,46,2.422888612,3,2018
94,TECNOLOGIA EM LOGÍSTICA,17854,FACULDADE CAPITAL FEDERAL,Privada com fins lucrativos,1206351,16,3.295507961,4,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,18010,Faculdade Estácio de Cuiabá,Privada com fins lucrativos,1206375,10,1.606313552,2,2018
94,TECNOLOGIA EM LOGÍSTICA,18010,Faculdade Estácio de Cuiabá,Privada com fins lucrativos,1206389,4,1.046746482,2,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,18023,FACULDADE UNINASSAU PETROLINA,Privada com fins lucrativos,1206481,19,3.275599761,4,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,18036,Faculdade Passo 1,Privada com fins lucrativos,1206595,7,1.849362524,2,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,17738,Faculdade Cesgranrio,Privada sem fins lucrativos,1206795,11,2.14032808,3,2018
88,TECNOLOGIA EM GASTRONOMIA,18147,FACULDADE INTEGRADA DE PONTA GROSSA,Privada com fins lucrativos,1207490,20,3.920610374,4,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,17928,Faculdade Aliança Educacional do Estado de São Paulo,Privada com fins lucrativos,1207812,8,3.229684905,4,2018
94,TECNOLOGIA EM LOGÍSTICA,17928,Faculdade Aliança Educacional do Estado de São Paulo,Privada com fins lucrativos,1207813,5,2.094219229,3,2018
38,SERVIÇO SOCIAL,18065,CISNE - FACULDADE DE QUIXADÁ,Privada com fins lucrativos,1208185,17,2.512089631,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,18051,Faculdades de Ciências e Tecnologia do Nordeste LTDA,Privada com fins lucrativos,1208230,5,1.75582511,2,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,18051,Faculdades de Ciências e Tecnologia do Nordeste LTDA,Privada com fins lucrativos,1208231,8,3.340757121,4,2018
87,TECNOLOGIA EM GESTÃO FINANCEIRA,18051,Faculdades de Ciências e Tecnologia do Nordeste LTDA,Privada com fins lucrativos,1208232,5,4.937160258,5,2018
103,TECNOLOGIA EM DESIGN DE INTERIORES,18067,CISNE - Faculdade Tecnológica de Quixadá,Privada com fins lucrativos,1208259,2,1.61589196,2,2018
83,TECNOLOGIA EM DESIGN DE MODA,18067,CISNE - Faculdade Tecnológica de Quixadá,Privada com fins lucrativos,1208260,2,0.0,1,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,18067,CISNE - Faculdade Tecnológica de Quixadá,Privada com fins lucrativos,1208261,4,2.13530112,3,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,18067,CISNE - Faculdade Tecnológica de Quixadá,Privada com fins lucrativos,1208262,12,1.886509485,2,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,17777,FACULDADE SENAC CONCÓRDIA,Privada sem fins lucrativos,1208775,32,1.600080698,2,2018
1,ADMINISTRAÇÃO,18210,FACULDADE UNINASSAU OLINDA,Privada com fins lucrativos,1208895,4,1.993842681,3,2018
22,CIÊNCIAS CONTÁBEIS,18210,FACULDADE UNINASSAU OLINDA,Privada com fins lucrativos,1208896,17,2.117151826,3,2018
106,TECNOLOGIA EM GESTÃO PÚBLICA,16628,Faculdade ANASPS,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,1208999,11,2.532156292,3,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,5627,FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE,Pessoa Jurídica de Direito Público - Estadual,1209150,34,3.548954685,4,2018
1,ADMINISTRAÇÃO,3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,Privada com fins lucrativos,1210184,13,3.401156198,4,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,18201,FACULDADE SENAC PALHOÇA,Privada sem fins lucrativos,1210648,13,2.558443965,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,Privada com fins lucrativos,1211176,60,2.556633566,3,2018
87,TECNOLOGIA EM GESTÃO FINANCEIRA,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,Privada com fins lucrativos,1211177,39,2.413205672,3,2018
106,TECNOLOGIA EM GESTÃO PÚBLICA,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,Privada com fins lucrativos,1211178,20,2.855684515,3,2018
94,TECNOLOGIA EM LOGÍSTICA,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,Privada com fins lucrativos,1211179,18,2.537946805,3,2018
84,TECNOLOGIA EM MARKETING,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,Privada com fins lucrativos,1211180,19,2.781339955,3,2018
101,TEOLOGIA,18288,Faculdade Latino-americana,Privada sem fins lucrativos,1211181,21,3.741112756,4,2018
94,TECNOLOGIA EM LOGÍSTICA,206,CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO,Privada sem fins lucrativos,1211312,4,2.609308503,3,2018
94,TECNOLOGIA EM LOGÍSTICA,36,FACULDADE DE TECNOLOGIA RUBENS LARA,Pessoa Jurídica de Direito Público - Estadual,1213442,71,3.498580451,4,2018
2,DIREITO,753,FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL,Pessoa Jurídica de Direito Público - Municipal,1213916,23,2.042484241,3,2018
22,CIÊNCIAS CONTÁBEIS,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1214181,38,2.311606486,3,2018
1,ADMINISTRAÇÃO,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",Pessoa Jurídica de Direito Público - Federal,1214190,43,1.853015594,2,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",Pessoa Jurídica de Direito Público - Federal,1214441,39,3.912117617,4,2018
22,CIÊNCIAS CONTÁBEIS,398,UNIVERSIDADE TIRADENTES,Privada com fins lucrativos,1214948,53,1.621019286,2,2018
1,ADMINISTRAÇÃO,568,UNIVERSIDADE ESTADUAL DO MARANHÃO,Pessoa Jurídica de Direito Público - Estadual,1215490,3,3.370177341,4,2018
2,DIREITO,409,UNIVERSIDADE DE PERNAMBUCO,Pessoa Jurídica de Direito Público - Estadual,1216229,13,5.0,5,2018
100,ADMINISTRAÇÃO PÚBLICA,583,UNIVERSIDADE FEDERAL DO CEARÁ,Pessoa Jurídica de Direito Público - Federal,1216500,29,2.001841762,3,2018
103,TECNOLOGIA EM DESIGN DE INTERIORES,4702,CENTRO UNIVERSITÁRIO BRASILEIRO,Privada com fins lucrativos,1257482,7,3.778490668,4,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,13716,FACULDADE DE TECNOLOGIA GAP,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,1257532,12,2.493933254,3,2018
94,TECNOLOGIA EM LOGÍSTICA,163,UNIVERSIDADE ESTÁCIO DE SÁ,Privada com fins lucrativos,1257546,20,2.787349984,3,2018
94,TECNOLOGIA EM LOGÍSTICA,163,UNIVERSIDADE ESTÁCIO DE SÁ,Privada com fins lucrativos,1257551,19,2.495750783,3,2018
94,TECNOLOGIA EM LOGÍSTICA,163,UNIVERSIDADE ESTÁCIO DE SÁ,Privada com fins lucrativos,1257555,20,2.958439173,4,2018
84,TECNOLOGIA EM MARKETING,3649,FACULDADE CIDADE VERDE,Privada com fins lucrativos,1257560,16,2.802982757,3,2018
84,TECNOLOGIA EM MARKETING,4661,Faculdade de Paraíso do Norte,Privada com fins lucrativos,1257567,9,1.946829799,3,2018
94,TECNOLOGIA EM LOGÍSTICA,163,UNIVERSIDADE ESTÁCIO DE SÁ,Privada com fins lucrativos,1257569,18,2.828265708,3,2018
104,TECNOLOGIA EM DESIGN GRÁFICO,14367,FACULDADE EFICAZ,Privada com fins lucrativos,1257743,4,2.3846607,3,2018
803,COMUNICAÇÃO SOCIAL - JORNALISMO,461,FACULDADE ARMANDO ALVARES PENTEADO,Privada sem fins lucrativos,1257771,4,2.033424682,3,2018
804,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,2855,FACULDADE SÃO FRANCISCO DE ASSIS,Privada com fins lucrativos,1257781,9,3.688319733,4,2018
22,CIÊNCIAS CONTÁBEIS,491,FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DON DOMÊNICO,Privada sem fins lucrativos,1257801,35,1.646396241,2,2018
88,TECNOLOGIA EM GASTRONOMIA,1600,INSTITUTO DE CIÊNCIAS DA SAÚDE,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1257828,8,3.343214855,4,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,4450,FACULDADE METROPOLITANA DA AMAZÔNIA,Privada sem fins lucrativos,1257845,9,3.071933988,4,2018
94,TECNOLOGIA EM LOGÍSTICA,13749,FACULDADE EDUCACIONAL ARAUCÁRIA,Privada com fins lucrativos,1257922,16,2.408139366,3,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,918,CENTRO UNIVERSITÁRIO UNIVEL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1257957,34,2.459827578,3,2018
22,CIÊNCIAS CONTÁBEIS,1692,ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE PORTO FERREIRA,Privada com fins lucrativos,1257971,25,1.664278719,2,2018
87,TECNOLOGIA EM GESTÃO FINANCEIRA,918,CENTRO UNIVERSITÁRIO UNIVEL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258006,30,2.317495489,3,2018
103,TECNOLOGIA EM DESIGN DE INTERIORES,1294,Centro Universitário das Américas,Privada com fins lucrativos,1258028,23,2.591852537,3,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,1294,Centro Universitário das Américas,Privada com fins lucrativos,1258029,16,2.590756137,3,2018
29,TURISMO,1294,Centro Universitário das Américas,Privada com fins lucrativos,1258034,12,1.139449862,2,2018
88,TECNOLOGIA EM GASTRONOMIA,1294,Centro Universitário das Américas,Privada com fins lucrativos,1258037,10,2.051058076,3,2018
94,TECNOLOGIA EM LOGÍSTICA,918,CENTRO UNIVERSITÁRIO UNIVEL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258041,22,2.470383284,3,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,918,CENTRO UNIVERSITÁRIO UNIVEL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258068,35,2.877645846,3,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,2950,Centro Universitário FADERGS,Privada com fins lucrativos,1258079,32,3.011786602,4,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,2950,Centro Universitário FADERGS,Privada com fins lucrativos,1258082,34,3.989378539,5,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,83,UNIVERSIDADE DO VALE DO ITAJAÍ,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,1258085,10,2.924083641,3,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,1541,FACULDADE FLAMINGO,Privada com fins lucrativos,1258098,10,0.808105392,1,2018
38,SERVIÇO SOCIAL,1805,CENTRO UNIVERSITÁRIO DOS GUARARAPES,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258113,76,2.916021509,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,1692,ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE PORTO FERREIRA,Privada com fins lucrativos,1258280,8,2.967006454,4,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,4910,FACULDADE DO TRABALHO,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258292,20,2.743342546,3,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,4910,FACULDADE DO TRABALHO,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258293,1,,SC,2018
102,TECNOLOGIA EM COMÉRCIO EXTERIOR,5105,FACULDADE INTERNACIONAL SIGNORELLI,Privada com fins lucrativos,1258296,8,1.143901392,2,2018
87,TECNOLOGIA EM GESTÃO FINANCEIRA,5105,FACULDADE INTERNACIONAL SIGNORELLI,Privada com fins lucrativos,1258297,10,2.097399708,3,2018
94,TECNOLOGIA EM LOGÍSTICA,2497,CENTRO UNIVERSITÁRIO ATENEU,Privada com fins lucrativos,1258303,15,2.538364239,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,405,FOCCA - FACULDADE DE OLINDA,Privada sem fins lucrativos,1258304,19,2.456896205,3,2018
94,TECNOLOGIA EM LOGÍSTICA,405,FOCCA - FACULDADE DE OLINDA,Privada sem fins lucrativos,1258305,13,2.090566481,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,918,CENTRO UNIVERSITÁRIO UNIVEL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258331,34,2.310722112,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,1900,FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANÁ,Privada sem fins lucrativos,1258340,3,4.890573976,5,2018
94,TECNOLOGIA EM LOGÍSTICA,1900,FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANÁ,Privada sem fins lucrativos,1258341,2,4.593712334,5,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,1900,FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANÁ,Privada sem fins lucrativos,1258342,4,2.799908198,3,2018
22,CIÊNCIAS CONTÁBEIS,1510,CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA,Privada com fins lucrativos,1258455,44,2.886244585,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3649,FACULDADE CIDADE VERDE,Privada com fins lucrativos,1258491,26,2.418667653,3,2018
1,ADMINISTRAÇÃO,221,UNIVERSIDADE CRUZEIRO DO SUL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258519,47,2.666038829,3,2018
22,CIÊNCIAS CONTÁBEIS,221,UNIVERSIDADE CRUZEIRO DO SUL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258522,31,2.336245476,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,221,UNIVERSIDADE CRUZEIRO DO SUL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258531,134,1.539178264,2,2018
87,TECNOLOGIA EM GESTÃO FINANCEIRA,221,UNIVERSIDADE CRUZEIRO DO SUL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258533,49,2.313773199,3,2018
94,TECNOLOGIA EM LOGÍSTICA,221,UNIVERSIDADE CRUZEIRO DO SUL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258534,35,1.905430412,2,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,221,UNIVERSIDADE CRUZEIRO DO SUL,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258536,31,1.894762287,2,2018
103,TECNOLOGIA EM DESIGN DE INTERIORES,1772,Centro Universitário Fanor Wyden,Privada com fins lucrativos,1258572,12,2.720116802,3,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,1663,FACULDADE ARAGUAIA,Privada com fins lucrativos,1258610,12,2.693509548,3,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,3985,CENTRO UNIVERSITÁRIO SENAC,Privada sem fins lucrativos,1258620,16,3.381083542,4,2018
38,SERVIÇO SOCIAL,278,FACULDADES INTEGRADAS SIMONSEN,Privada sem fins lucrativos,1258622,84,1.337242915,2,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,2844,FACULDADE SALESIANA DOM BOSCO DE PIRACICABA,Privada sem fins lucrativos,1258627,22,1.89973637,2,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,12766,FACULDADE UNIÃO DE CAMPO MOURÃO,Privada com fins lucrativos,1258646,19,2.120507449,3,2018
22,CIÊNCIAS CONTÁBEIS,2266,FACULDADE CAMBURY DE FORMOSA,Privada com fins lucrativos,1258685,7,1.382504062,2,2018
38,SERVIÇO SOCIAL,385,UNIVERSIDADE SALVADOR,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258706,63,1.818643353,2,2018
103,TECNOLOGIA EM DESIGN DE INTERIORES,396,Centro Universitário Ruy Barbosa Wyden,Privada com fins lucrativos,1258797,21,2.243274597,3,2018
94,TECNOLOGIA EM LOGÍSTICA,386,CENTRO UNIVERSITÁRIO DE GOIÁS,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258813,12,2.506547742,3,2018
38,SERVIÇO SOCIAL,4197,FACULDADE UNINASSAU ALIANÇA,Privada com fins lucrativos,1258826,13,1.634005224,2,2018
38,SERVIÇO SOCIAL,1676,CENTRO UNIVERSITÁRIO SÃO MIGUEL,Privada com fins lucrativos,1258829,40,2.275351895,3,2018
104,TECNOLOGIA EM DESIGN GRÁFICO,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,1258852,27,1.136368618,2,2018
104,TECNOLOGIA EM DESIGN GRÁFICO,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,1258854,24,1.683188892,2,2018
104,TECNOLOGIA EM DESIGN GRÁFICO,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,1258857,34,0.986894851,2,2018
105,TECNOLOGIA EM GESTÃO DA QUALIDADE,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,1258863,0,,SC,2018
38,SERVIÇO SOCIAL,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,1258867,37,1.565715683,2,2018
38,SERVIÇO SOCIAL,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,1258868,40,3.546096502,4,2018
22,CIÊNCIAS CONTÁBEIS,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1258977,22,2.141395283,3,2018
104,TECNOLOGIA EM DESIGN GRÁFICO,2135,CENTRO UNIVERSITÁRIO CATÓLICA DE QUIXADÁ,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,1259005,0,,SC,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,11563,FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - CAXIAS DO SUL,Privada com fins lucrativos,1259027,6,2.643145117,3,2018
87,TECNOLOGIA EM GESTÃO FINANCEIRA,1436,ESCOLA SUPERIOR BATISTA DO AMAZONAS,Privada com fins lucrativos,1259053,20,1.459569064,2,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,1436,ESCOLA SUPERIOR BATISTA DO AMAZONAS,Privada com fins lucrativos,1259055,26,2.119276343,3,2018
1,ADMINISTRAÇÃO,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,Privada com fins lucrativos,1259064,106,2.745811784,3,2018
93,TECNOLOGIA EM GESTÃO COMERCIAL,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,Privada com fins lucrativos,1259065,2,2.524043772,3,2018
87,TECNOLOGIA EM GESTÃO FINANCEIRA,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,Privada com fins lucrativos,1259066,4,1.43256338,2,2018
85,TECNOLOGIA EM PROCESSOS GERENCIAIS,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,Privada com fins lucrativos,1259068,4,0.87749436,1,2018
22,CIÊNCIAS CONTÁBEIS,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,Privada com fins lucrativos,1259069,45,2.750961849,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,Privada com fins lucrativos,1259070,25,3.89064868,4,2018
84,TECNOLOGIA EM MARKETING,1042,UNIVERSIDADE POSITIVO,Privada com fins lucrativos,1259074,23,2.616967899,3,2018
94,TECNOLOGIA EM LOGÍSTICA,1910,FACULDADE UNINASSAU LAURO DE FREITAS,Privada com fins lucrativos,1259077,22,2.614338081,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3034,FACULDADE DELTA,Privada com fins lucrativos,1259104,12,1.905254293,2,2018
105,TECNOLOGIA EM GESTÃO DA QUALIDADE,344,CENTRO UNIVERSITÁRIO UNA,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1259110,21,2.562922985,3,2018
38,SERVIÇO SOCIAL,3817,FACULDADE UNINASSAU JOÃO PESSOA,Privada sem fins lucrativos,1259123,24,2.345571803,3,2018
86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,1175,FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,1259124,8,2.707874644,3,2018
22,CIÊNCIAS CONTÁBEIS,2537,FACULDADE SÃO GERALDO,Privada com fins lucrativos,1259128,8,3.000292955,4,2018
22,CIÊNCIAS CONTÁBEIS,727,"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO",Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,1259130,13,0.830089852,1,2018
83,TECNOLOGIA EM DESIGN DE MODA,3155,FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL,Privada sem fins lucrativos,1259145,18,2.827785168,3,2018
38,SERVIÇO SOCIAL,1504,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE MACEIÓ,Privada sem fins lucrativos,1259152,25,2.013137615,3,2018
